,iid,id,wave,partner,pid,match,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,age,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr_important,sinc_important,intel_important,fun_important,amb_important,shar_important,attr_fellow_want,sinc_fellow_want,intel_fellow_want,fun_fellow_want,amb_fellow_want,shar_fellow_want,attr_o_want,sinc_o_want,intel_o_want,fun_o_want,amb_o_want,shar_o_want,attr_self,sinc_self,fun_self,intel_self,amb_self,attr_perceived,sinc_perceived,intel_perceived,fun_perceived,amb_perceived,dec,attr,sinc,intel,fun,amb,shar,like,prob,age_diff
7868,529,21.0,21,19,549.0,0,0.33,28.0,20.0,20.0,20.0,20.0,0.0,20.0,0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,22.0,1.0,2.0,4,1.0,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,,6,2,1,4,5,3,3,1,4,6,5,2,2,3,5,4,6,1,6.0,10.0,9.0,7.0,5.0,5,1,4,2,3,0,4.0,5.0,5.0,4.0,,,4.0,4.0,5-9
7869,529,21.0,21,20,550.0,0,0.34,30.0,30.0,3.0,30.0,30.0,3.0,4.0,0,4.0,7.0,6.0,3.0,6.0,2.0,5.0,3.0,22.0,1.0,2.0,4,1.0,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,,5,2,1,6,4,3,4,2,3,6,5,1,2,1,5,4,6,3,6.0,10.0,9.0,7.0,5.0,5,1,4,2,3,0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5-9
7870,529,21.0,21,21,551.0,0,0.09,27.0,40.0,20.0,20.0,20.0,0.0,0.0,0,5.0,10.0,10.0,8.0,6.0,5.0,8.0,5.0,22.0,1.0,2.0,4,1.0,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,,4,2,1,5,6,3,3,2,1,5,6,4,2,3,4,5,6,1,6.0,10.0,9.0,7.0,5.0,5,1,4,2,3,1,5.0,7.0,5.0,4.0,4.0,4.0,5.0,5.0,5-9
7871,529,21.0,21,22,552.0,0,0.62,25.0,70.0,0.0,15.0,15.0,0.0,0.0,0,4.0,6.0,5.0,4.0,,5.0,5.0,5.0,22.0,1.0,2.0,4,1.0,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,,4,2,1,6,5,3,1,4,3,5,6,2,2,1,5,4,6,3,6.0,10.0,9.0,7.0,5.0,5,1,4,2,3,1,5.0,7.0,5.0,5.0,3.0,6.0,6.0,4.0,0-4
7872,530,22.0,21,1,531.0,0,0.35,25.0,15.0,30.0,20.0,20.0,10.0,5.0,0,5.0,10.0,10.0,5.0,5.0,1.0,3.0,3.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,3,2,5,4,6,1,5,4,3,6,2,3.0,9.0,9.0,9.0,7.0,5,1,2,3,4,1,6.0,7.0,8.0,7.0,7.0,5.0,6.0,6.0,0-4
7873,530,22.0,21,2,532.0,0,0.03,26.0,25.0,20.0,20.0,20.0,5.0,10.0,1,7.0,8.0,8.0,7.0,8.0,9.0,7.0,6.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,3,2,5,6,4,1,5,3,6,4,2,3.0,9.0,9.0,9.0,7.0,5,2,1,3,4,0,6.0,8.0,7.0,7.0,8.0,5.0,5.0,5.0,0-4
7874,530,22.0,21,3,533.0,0,0.32,26.0,25.0,25.0,25.0,13.0,12.0,0.0,0,4.0,10.0,9.0,5.0,,2.0,7.0,,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,3,2,4,6,5,1,4,6,3,5,2,3.0,9.0,9.0,9.0,7.0,5,1,2,4,3,0,5.0,7.0,5.0,4.0,6.0,3.0,4.0,3.0,0-4
7875,530,22.0,21,4,534.0,1,0.26,24.0,30.0,30.0,30.0,5.0,2.0,3.0,1,6.0,6.0,6.0,7.0,5.0,7.0,8.0,7.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,2,3,5,4,6,1,1,3,2,6,5,4,1,4,3,6,5,2,3.0,9.0,9.0,9.0,7.0,5,2,1,4,3,1,7.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,0-4
7876,530,22.0,21,5,535.0,0,0.11,23.0,23.0,14.0,19.0,16.0,10.0,18.0,0,,,,,,,,,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,2,3,6,5,4,1,6,4,5,3,2,3.0,9.0,9.0,9.0,7.0,5,2,1,3,4,1,8.0,8.0,9.0,9.0,7.0,8.0,8.0,5.0,0-4
7877,530,22.0,21,6,536.0,0,-0.01,29.0,30.0,20.0,20.0,20.0,10.0,0.0,0,4.0,9.0,8.0,4.0,8.0,4.0,2.0,4.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,2,3,4,5,6,1,3,6,4,5,2,3.0,9.0,9.0,9.0,7.0,5,2,1,3,4,1,9.0,8.0,7.0,8.0,8.0,7.0,8.0,5.0,5-9
7878,530,22.0,21,7,537.0,0,0.1,22.0,20.0,5.0,25.0,25.0,5.0,20.0,0,4.0,7.0,6.0,4.0,4.0,2.0,5.0,4.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,2,3,5,4,6,1,1,2,3,6,5,4,1,5,3,4,6,2,3.0,9.0,9.0,9.0,7.0,5,1,2,3,4,1,7.0,8.0,7.0,8.0,8.0,8.0,6.0,5.0,0-4
7879,530,22.0,21,8,538.0,0,-0.58,32.0,50.0,0.0,10.0,30.0,0.0,10.0,0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,2,3,5,4,6,1,1,3,2,4,6,5,1,3,5,4,6,2,3.0,9.0,9.0,9.0,7.0,5,1,2,4,3,1,9.0,9.0,8.0,10.0,8.0,7.0,8.0,5.0,10-14
7880,530,22.0,21,9,539.0,0,0.08,22.0,30.0,10.0,20.0,15.0,15.0,10.0,0,4.0,10.0,10.0,7.0,9.0,3.0,6.0,4.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,3,2,5,4,6,1,3,6,5,4,2,3.0,9.0,9.0,9.0,7.0,5,1,2,3,4,1,8.0,8.0,8.0,9.0,9.0,7.0,7.0,4.0,0-4
7881,530,22.0,21,10,540.0,0,0.38,24.0,20.0,15.0,20.0,20.0,15.0,10.0,0,5.0,6.0,6.0,7.0,5.0,5.0,6.0,5.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,2,3,5,4,6,1,1,3,2,6,4,5,1,6,5,4,3,2,3.0,9.0,9.0,9.0,7.0,5,1,2,3,4,1,6.0,8.0,8.0,8.0,7.0,6.0,7.0,6.0,0-4
7882,530,22.0,21,11,541.0,0,0.54,23.0,40.0,30.0,0.0,20.0,0.0,10.0,0,4.0,8.0,8.0,3.0,7.0,5.0,4.0,5.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,2,3,4,6,5,1,5,4,3,6,2,3.0,9.0,9.0,9.0,7.0,5,1,2,4,3,1,6.0,7.0,7.0,6.0,8.0,6.0,6.0,5.0,0-4
7883,530,22.0,21,12,542.0,0,0.01,23.0,25.0,15.0,20.0,20.0,10.0,10.0,0,1.0,7.0,8.0,2.0,3.0,4.0,1.0,8.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,3,2,4,5,6,1,6,4,3,5,2,3.0,9.0,9.0,9.0,7.0,5,1,2,3,4,1,6.0,7.0,7.0,8.0,8.0,7.0,7.0,5.0,0-4
7884,530,22.0,21,13,543.0,0,0.05,24.0,20.0,16.0,16.0,17.0,16.0,15.0,0,3.0,8.0,8.0,7.0,8.0,3.0,3.0,3.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,3,2,4,6,5,1,6,4,5,3,2,3.0,9.0,9.0,9.0,7.0,5,2,1,3,4,1,6.0,7.0,7.0,8.0,7.0,6.0,7.0,5.0,0-4
7885,530,22.0,21,14,544.0,1,0.18,23.0,15.0,25.0,20.0,10.0,10.0,20.0,1,7.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,2,3,5,4,6,1,5,3,6,4,2,3.0,9.0,9.0,9.0,7.0,5,2,1,4,3,1,7.0,8.0,7.0,7.0,7.0,6.0,6.0,4.0,0-4
7886,530,22.0,21,15,545.0,0,-0.2,24.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5.0,8.0,8.0,7.0,8.0,2.0,6.0,5.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,2,3,5,4,6,1,1,2,3,4,6,5,1,6,4,3,5,2,3.0,9.0,9.0,9.0,7.0,5,2,1,3,4,1,7.0,8.0,7.0,8.0,8.0,8.0,7.0,5.0,0-4
7887,530,22.0,21,16,546.0,0,0.13,30.0,35.0,10.0,20.0,25.0,5.0,5.0,0,4.0,6.0,7.0,4.0,5.0,2.0,4.0,7.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,2,3,5,4,6,1,1,2,3,4,5,6,1,3,6,5,4,2,3.0,9.0,9.0,9.0,7.0,5,2,1,3,4,1,7.0,8.0,8.0,7.0,7.0,9.0,8.0,6.0,5-9
7888,530,22.0,21,17,547.0,0,0.1,30.0,25.0,20.0,20.0,20.0,0.0,15.0,0,3.0,8.0,8.0,5.0,6.0,4.0,6.0,5.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,3,2,4,6,5,1,3,6,4,5,2,3.0,9.0,9.0,9.0,7.0,5,2,1,3,4,0,7.0,8.0,6.0,6.0,7.0,5.0,6.0,5.0,5-9
7889,530,22.0,21,18,548.0,0,0.23,30.0,40.0,10.0,20.0,10.0,0.0,20.0,0,1.0,10.0,8.0,1.0,8.0,1.0,5.0,7.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,2,3,4,5,6,1,6,4,5,3,2,3.0,9.0,9.0,9.0,7.0,5,2,1,3,4,0,7.0,7.0,8.0,6.0,7.0,5.0,7.0,5.0,5-9
7890,530,22.0,21,19,549.0,0,0.29,28.0,20.0,20.0,20.0,20.0,0.0,20.0,0,4.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,2,3,5,4,6,1,1,3,2,4,5,6,1,3,4,6,5,2,3.0,9.0,9.0,9.0,7.0,5,2,1,4,3,1,7.0,8.0,8.0,8.0,7.0,8.0,8.0,5.0,5-9
7891,530,22.0,21,20,550.0,0,-0.2,30.0,30.0,3.0,30.0,30.0,3.0,4.0,0,4.0,7.0,6.0,3.0,6.0,2.0,5.0,3.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,3,2,4,6,5,1,4,6,5,3,2,3.0,9.0,9.0,9.0,7.0,5,1,2,4,3,0,6.0,8.0,8.0,8.0,7.0,6.0,5.0,3.0,5-9
7892,530,22.0,21,21,551.0,0,-0.32,27.0,40.0,20.0,20.0,20.0,0.0,0.0,0,4.0,9.0,9.0,7.0,7.0,6.0,7.0,5.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,3,2,5,4,6,1,1,3,2,5,4,6,1,4,6,5,3,2,3.0,9.0,9.0,9.0,7.0,5,2,1,3,4,0,6.0,8.0,7.0,6.0,6.0,6.0,5.0,4.0,5-9
7893,530,22.0,21,22,552.0,0,0.01,25.0,70.0,0.0,15.0,15.0,0.0,0.0,0,3.0,7.0,6.0,4.0,8.0,1.0,4.0,5.0,22.0,1.0,2.0,7,3.0,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,,2,3,5,4,6,1,1,3,2,5,4,6,1,6,5,4,3,2,3.0,9.0,9.0,9.0,7.0,5,1,2,4,3,1,8.0,8.0,7.0,7.0,7.0,7.0,8.0,5.0,0-4
7894,531,1.0,21,1,509.0,0,-0.12,28.0,10.0,20.0,30.0,10.0,10.0,20.0,0,2.0,8.0,6.0,5.0,4.0,4.0,3.0,7.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,3,2,5,6,2,1,6,4,5,3,10.0,10.0,6.0,10.0,10.0,3,5,4,1,2,1,7.0,10.0,10.0,10.0,10.0,8.0,7.0,5.0,0-4
7895,531,1.0,21,2,510.0,0,0.17,26.0,25.0,25.0,25.0,12.0,3.0,10.0,0,6.0,9.0,10.0,8.0,6.0,5.0,7.0,4.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,3,2,5,6,4,1,2,3,5,6,2,1,5,4,6,3,10.0,10.0,6.0,10.0,10.0,5,1,3,4,2,0,10.0,5.0,5.0,5.0,7.0,8.0,1.0,0.0,0-4
7896,531,1.0,21,3,511.0,0,0.26,23.0,20.0,10.0,10.0,30.0,15.0,15.0,1,6.0,5.0,7.0,7.0,5.0,6.0,6.0,6.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,3,2,5,6,2,1,5,3,6,4,10.0,10.0,6.0,10.0,10.0,4,3,1,2,5,0,5.0,10.0,10.0,8.0,10.0,5.0,5.0,1.0,0-4
7897,531,1.0,21,4,512.0,0,0.22,,20.0,20.0,20.0,20.0,5.0,15.0,0,5.0,8.0,8.0,5.0,8.0,4.0,5.0,5.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,2,3,5,6,1,2,5,3,6,4,10.0,10.0,6.0,10.0,10.0,1,2,3,4,5,0,10.0,8.0,5.0,3.0,10.0,1.0,3.0,1.0,
7898,531,1.0,21,5,513.0,0,-0.05,23.0,20.0,20.0,20.0,20.0,5.0,15.0,0,4.0,7.0,7.0,4.0,4.0,4.0,6.0,4.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,3,2,5,6,4,1,2,3,5,6,2,1,5,3,6,4,10.0,10.0,6.0,10.0,10.0,4,5,3,1,2,0,10.0,8.0,10.0,5.0,10.0,1.0,3.0,1.0,0-4
7899,531,1.0,21,6,514.0,0,0.21,23.0,20.0,20.0,20.0,15.0,5.0,20.0,0,5.0,6.0,6.0,6.0,6.0,2.0,4.0,2.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,2,3,5,6,1,2,5,4,6,3,10.0,10.0,6.0,10.0,10.0,4,1,2,5,3,0,5.0,10.0,10.0,8.0,10.0,5.0,5.0,1.0,0-4
7900,531,1.0,21,7,515.0,0,0.65,23.0,20.0,20.0,20.0,15.0,10.0,15.0,1,4.0,8.0,10.0,7.0,7.0,10.0,8.0,5.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,3,2,5,6,2,1,6,4,5,3,10.0,10.0,6.0,10.0,10.0,1,4,5,3,2,0,7.0,10.0,10.0,5.0,5.0,4.0,5.0,1.0,0-4
7901,531,1.0,21,8,516.0,0,-0.33,27.0,58.0,5.0,8.0,10.0,7.0,12.0,0,6.0,7.0,8.0,7.0,8.0,6.0,6.0,7.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,3,2,5,6,4,1,2,3,5,6,1,2,5,3,6,4,10.0,10.0,6.0,10.0,10.0,4,1,2,5,3,1,10.0,8.0,10.0,10.0,10.0,5.0,5.0,3.0,0-4
7902,531,1.0,21,9,517.0,0,0.05,30.0,15.0,20.0,20.0,20.0,5.0,10.0,0,3.0,7.0,8.0,6.0,5.0,4.0,4.0,4.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,3,2,5,6,1,2,5,3,6,4,10.0,10.0,6.0,10.0,10.0,4,5,3,1,2,0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5-9
7903,531,1.0,21,10,518.0,0,-0.36,23.0,20.0,25.0,25.0,30.0,5.0,5.0,0,5.0,6.0,7.0,4.0,8.0,,3.0,6.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,3,2,5,6,1,2,5,3,6,4,10.0,10.0,6.0,10.0,10.0,1,4,3,5,2,0,5.0,10.0,10.0,5.0,10.0,1.0,5.0,1.0,0-4
7904,531,1.0,21,11,519.0,0,0.51,26.0,40.0,5.0,30.0,15.0,5.0,5.0,0,1.0,8.0,8.0,2.0,8.0,2.0,6.0,8.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,2,3,5,6,1,2,5,4,6,3,10.0,10.0,6.0,10.0,10.0,3,5,2,1,4,0,5.0,8.0,8.0,3.0,8.0,1.0,4.0,1.0,0-4
7905,531,1.0,21,12,520.0,0,-0.12,28.0,25.0,15.0,25.0,15.0,10.0,10.0,0,6.0,7.0,7.0,5.0,5.0,3.0,7.0,6.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,3,2,5,6,2,1,6,3,5,4,10.0,10.0,6.0,10.0,10.0,2,4,3,5,1,1,5.0,10.0,10.0,5.0,10.0,5.0,5.0,1.0,0-4
7906,531,1.0,21,13,521.0,0,0.36,26.0,10.0,30.0,20.0,15.0,15.0,10.0,0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,3,2,5,6,4,1,3,2,5,6,1,2,5,4,6,3,10.0,10.0,6.0,10.0,10.0,3,5,2,4,1,0,5.0,10.0,10.0,5.0,5.0,1.0,3.0,1.0,0-4
7907,531,1.0,21,14,522.0,0,0.33,22.0,10.0,20.0,15.0,20.0,15.0,20.0,0,5.0,9.0,9.0,6.0,7.0,5.0,5.0,6.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,3,2,5,6,4,1,3,2,5,6,2,1,6,3,5,4,10.0,10.0,6.0,10.0,10.0,2,1,3,5,4,0,5.0,5.0,5.0,1.0,10.0,1.0,1.0,1.0,0-4
7908,531,1.0,21,15,523.0,0,-0.17,27.0,10.0,25.0,20.0,20.0,5.0,20.0,1,4.0,5.0,7.0,4.0,7.0,6.0,4.0,5.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,3,2,5,6,4,1,2,3,5,6,2,1,6,3,5,4,10.0,10.0,6.0,10.0,10.0,4,2,3,1,5,0,5.0,10.0,5.0,1.0,1.0,1.0,4.0,1.0,0-4
7909,531,1.0,21,16,524.0,1,-0.15,25.0,15.0,20.0,25.0,20.0,10.0,10.0,1,5.0,9.0,9.0,7.0,7.0,5.0,7.0,3.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,3,2,5,6,4,1,3,2,5,6,2,1,5,4,6,3,10.0,10.0,6.0,10.0,10.0,5,4,1,2,3,1,5.0,10.0,10.0,10.0,10.0,3.0,4.0,1.0,0-4
7910,531,1.0,21,17,525.0,0,0.0,24.0,10.0,15.0,30.0,20.0,15.0,10.0,0,6.0,9.0,9.0,5.0,8.0,7.0,5.0,6.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,3,2,5,6,4,1,2,3,5,6,1,2,5,3,6,4,10.0,10.0,6.0,10.0,10.0,4,5,2,3,1,0,5.0,10.0,8.0,5.0,5.0,5.0,3.0,1.0,0-4
7911,531,1.0,21,18,526.0,0,0.05,26.0,10.0,10.0,30.0,20.0,10.0,15.0,1,4.0,3.0,9.0,4.0,9.0,5.0,9.0,1.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,3,2,5,6,2,1,5,3,6,4,10.0,10.0,6.0,10.0,10.0,5,1,2,3,4,0,5.0,10.0,10.0,10.0,10.0,5.0,5.0,1.0,0-4
7912,531,1.0,21,19,527.0,0,0.18,24.0,50.0,20.0,10.0,5.0,10.0,5.0,0,4.0,8.0,9.0,3.0,8.0,2.0,4.0,3.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,2,3,5,6,2,1,6,4,5,3,10.0,10.0,6.0,10.0,10.0,1,5,4,2,3,0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0-4
7913,531,1.0,21,20,528.0,0,0.34,29.0,40.0,10.0,30.0,10.0,10.0,,0,1.0,5.0,8.0,1.0,8.0,1.0,1.0,1.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,2,3,5,6,2,1,6,3,5,4,10.0,10.0,6.0,10.0,10.0,3,4,5,1,2,0,5.0,10.0,10.0,5.0,5.0,1.0,3.0,1.0,0-4
7914,531,1.0,21,21,529.0,0,0.42,22.0,10.0,25.0,25.0,10.0,10.0,20.0,1,4.0,6.0,5.0,5.0,6.0,5.0,6.0,7.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,2,3,5,6,4,1,2,3,5,6,1,2,6,4,5,3,10.0,10.0,6.0,10.0,10.0,5,4,1,3,2,0,5.0,10.0,10.0,5.0,10.0,8.0,3.0,3.0,0-4
7915,531,1.0,21,22,530.0,0,0.35,22.0,20.0,20.0,10.0,15.0,5.0,30.0,1,6.0,7.0,8.0,7.0,7.0,5.0,6.0,6.0,25.0,1.0,2.0,7,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,4,1,3,2,5,6,4,1,2,3,5,6,1,2,6,4,5,3,10.0,10.0,6.0,10.0,10.0,2,1,3,5,4,0,5.0,10.0,10.0,5.0,5.0,1.0,3.0,3.0,0-4
