,match,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,age,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr_important,sinc_important,intel_important,fun_important,amb_important,shar_important,attr_self,sinc_self,fun_self,intel_self,amb_self,dec,attr,sinc,intel,fun,amb,shar,like,prob
1601,0,0.09,29.0,14.0,20.0,18.0,24.0,18.0,6.0,0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,4.0,24.0,1.0,1.0,6.0,3.0,7.0,3.0,4.0,5.0,6.0,7.0,3.0,2.0,5.0,7.0,3.0,7.0,7.0,4.0,6.0,2.0,2.0,5.0,2.0,5,2,1,3,6,4,4.0,8.0,3.0,7.0,2.0,1,8.0,8.0,7.0,7.0,6.0,4.0,7.0,4.0
1603,0,0.56,22.0,15.0,20.0,20.0,20.0,15.0,10.0,0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,4.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,1,5,6,2,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,8.0,7.0,5.0,4.0,7.0,5.0
1604,1,0.59,23.0,10.0,25.0,20.0,10.0,20.0,15.0,1,7.0,10.0,10.0,6.0,10.0,6.0,9.0,3.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,1,5,6,2,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,8.0,8.0,8.0,3.0,7.0,5.0
1605,0,0.8,26.0,10.0,20.0,15.0,20.0,20.0,15.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,1,5,6,2,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0
1606,1,0.34,27.0,10.0,20.0,20.0,10.0,20.0,20.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,5,1,4,6,2,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0
1607,0,0.6,28.0,10.0,10.0,20.0,20.0,20.0,20.0,0,6.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,1,5,6,2,6.0,9.0,8.0,9.0,8.0,1,8.0,10.0,8.0,6.0,8.0,5.0,8.0,5.0
1608,1,0.66,25.0,20.0,20.0,20.0,20.0,10.0,10.0,1,6.0,10.0,10.0,8.0,8.0,8.0,9.0,8.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,2,5,6,1,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,8.0,8.0,7.0,5.0,8.0,5.0
1609,0,0.81,35.0,10.0,32.0,20.0,12.0,11.0,15.0,0,4.0,8.0,8.0,9.0,6.0,8.0,6.0,3.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,1,5,6,2,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,8.0,7.0,7.0,5.0,8.0,5.0
1610,0,0.65,32.0,30.0,30.0,30.0,5.0,0.0,5.0,0,5.0,5.0,9.0,6.0,5.0,5.0,6.0,0.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,5,1,4,6,2,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,8.0,8.0,6.0,7.0,8.0,5.0
1611,0,0.59,30.0,20.0,25.0,15.0,15.0,15.0,10.0,0,6.0,8.0,7.0,5.0,6.0,2.0,6.0,6.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,1,5,6,2,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,8.0,8.0,7.0,4.0,7.0,5.0
1612,1,0.73,22.0,15.0,20.0,20.0,20.0,5.0,20.0,1,6.0,7.0,7.0,7.0,5.0,7.0,7.0,5.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,1,5,6,2,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,8.0,8.0,7.0,8.0,7.0,5.0
1613,0,0.27,23.0,15.0,15.0,20.0,15.0,15.0,20.0,0,2.0,4.0,7.0,8.0,8.0,4.0,4.0,5.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,2,5,6,1,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,8.0,8.0,7.0,8.0,6.0,6.0
1614,0,0.3,23.0,15.0,15.0,20.0,15.0,20.0,15.0,0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,1,5,6,2,6.0,9.0,8.0,9.0,8.0,0,7.0,10.0,7.0,6.0,6.0,7.0,5.0,5.0
1615,0,0.58,27.0,25.0,15.0,20.0,20.0,20.0,0.0,0,8.0,10.0,10.0,8.0,8.0,6.0,8.0,5.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,5,1,4,6,2,6.0,9.0,8.0,9.0,8.0,0,8.0,10.0,8.0,6.0,8.0,3.0,5.0,5.0
1616,1,0.4,23.0,15.0,21.0,18.0,18.0,10.0,18.0,1,6.0,7.0,7.0,5.0,6.0,7.0,7.0,2.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,5,2,4,6,1,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,8.0,6.0,8.0,3.0,5.0,5.0
1618,1,0.6,29.0,10.0,20.0,20.0,20.0,20.0,10.0,1,7.0,9.0,9.0,7.0,9.0,7.0,7.0,8.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,5,2,4,6,1,6.0,9.0,8.0,9.0,8.0,1,9.0,10.0,8.0,6.0,8.0,3.0,8.0,5.0
1619,0,0.34,29.0,14.0,20.0,18.0,24.0,18.0,6.0,0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,25.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,5.0,3.0,3,4,1,5,6,2,6.0,9.0,8.0,9.0,8.0,1,7.0,10.0,8.0,7.0,7.0,3.0,8.0,5.0
1621,0,0.76,22.0,15.0,20.0,20.0,20.0,15.0,10.0,1,8.0,9.0,8.0,9.0,9.0,8.0,8.0,4.0,28.0,6.0,2.0,6.0,1.0,4.0,3.0,8.0,7.0,7.0,9.0,8.0,2.0,3.0,7.0,5.0,7.0,9.0,7.0,8.0,3.0,6.0,6.0,3.0,3,2,5,4,6,1,7.0,9.0,8.0,8.0,7.0,0,6.0,7.0,8.0,6.0,9.0,8.0,5.0,3.0
1625,0,0.67,28.0,10.0,10.0,20.0,20.0,20.0,20.0,0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,2.0,28.0,6.0,2.0,6.0,1.0,4.0,3.0,8.0,7.0,7.0,9.0,8.0,2.0,3.0,7.0,5.0,7.0,9.0,7.0,8.0,3.0,6.0,6.0,3.0,3,2,4,5,6,1,7.0,9.0,8.0,8.0,7.0,0,5.0,5.0,8.0,5.0,10.0,5.0,4.0,2.0
1626,0,0.76,25.0,20.0,20.0,20.0,20.0,10.0,10.0,0,7.0,8.0,8.0,9.0,8.0,6.0,8.0,7.0,28.0,6.0,2.0,6.0,1.0,4.0,3.0,8.0,7.0,7.0,9.0,8.0,2.0,3.0,7.0,5.0,7.0,9.0,7.0,8.0,3.0,6.0,6.0,3.0,2,3,4,5,6,1,7.0,9.0,8.0,8.0,7.0,0,6.0,8.0,9.0,8.0,6.0,7.0,5.0,5.0
1630,1,0.5,22.0,15.0,20.0,20.0,20.0,5.0,20.0,1,8.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,28.0,6.0,2.0,6.0,1.0,4.0,3.0,8.0,7.0,7.0,9.0,8.0,2.0,3.0,7.0,5.0,7.0,9.0,7.0,8.0,3.0,6.0,6.0,3.0,3,2,4,5,6,1,7.0,9.0,8.0,8.0,7.0,1,7.0,8.0,9.0,8.0,7.0,8.0,8.0,6.0
1632,0,0.52,23.0,15.0,15.0,20.0,15.0,20.0,15.0,0,4.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,28.0,6.0,2.0,6.0,1.0,4.0,3.0,8.0,7.0,7.0,9.0,8.0,2.0,3.0,7.0,5.0,7.0,9.0,7.0,8.0,3.0,6.0,6.0,3.0,3,2,4,5,6,1,7.0,9.0,8.0,8.0,7.0,0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,5.0
1633,0,0.36,27.0,25.0,15.0,20.0,20.0,20.0,0.0,0,7.0,10.0,10.0,10.0,7.0,6.0,8.0,5.0,28.0,6.0,2.0,6.0,1.0,4.0,3.0,8.0,7.0,7.0,9.0,8.0,2.0,3.0,7.0,5.0,7.0,9.0,7.0,8.0,3.0,6.0,6.0,3.0,2,3,4,5,6,1,7.0,9.0,8.0,8.0,7.0,0,5.0,7.0,8.0,5.0,9.0,6.0,6.0,6.0
1637,0,0.31,29.0,14.0,20.0,18.0,24.0,18.0,6.0,0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,28.0,6.0,2.0,6.0,1.0,4.0,3.0,8.0,7.0,7.0,9.0,8.0,2.0,3.0,7.0,5.0,7.0,9.0,7.0,8.0,3.0,6.0,6.0,3.0,3,2,5,4,6,1,7.0,9.0,8.0,8.0,7.0,0,5.0,7.0,8.0,7.0,8.0,8.0,5.0,6.0
1639,0,0.29,22.0,15.0,20.0,20.0,20.0,15.0,10.0,0,4.0,6.0,7.0,4.0,5.0,2.0,3.0,2.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,4,3,1,2,5,6,5.0,8.0,5.0,8.0,5.0,0,6.0,7.0,7.0,5.0,6.0,5.0,5.0,5.0
1641,0,0.4,26.0,10.0,20.0,15.0,20.0,20.0,15.0,0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,3,1,4,2,6,5,5.0,8.0,5.0,8.0,5.0,0,3.0,6.0,5.0,5.0,3.0,7.0,5.0,4.0
1642,0,0.07,27.0,10.0,20.0,20.0,10.0,20.0,20.0,0,7.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,2,3,1,4,5,6,5.0,8.0,5.0,8.0,5.0,0,5.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0
1643,0,0.46,28.0,10.0,10.0,20.0,20.0,20.0,20.0,0,4.0,9.0,9.0,6.0,7.0,5.0,6.0,8.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,1,2,3,4,6,5,5.0,8.0,5.0,8.0,5.0,0,4.0,4.0,7.0,6.0,8.0,3.0,4.0,2.0
1644,0,0.61,25.0,20.0,20.0,20.0,20.0,10.0,10.0,0,6.0,10.0,9.0,8.0,8.0,7.0,8.0,8.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,3,1,4,2,5,6,5.0,8.0,5.0,8.0,5.0,0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0
1645,0,0.4,35.0,10.0,32.0,20.0,12.0,11.0,15.0,0,4.0,8.0,6.0,8.0,7.0,8.0,4.0,3.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,4,3,2,1,6,5,5.0,8.0,5.0,8.0,5.0,0,3.0,7.0,6.0,7.0,5.0,8.0,6.0,4.0
1646,0,0.43,32.0,30.0,30.0,30.0,5.0,0.0,5.0,0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,3,2,4,1,5,6,5.0,8.0,5.0,8.0,5.0,0,2.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0
1647,0,0.26,30.0,20.0,25.0,15.0,15.0,15.0,10.0,0,6.0,4.0,6.0,2.0,6.0,1.0,3.0,6.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,2,3,1,4,6,5,5.0,8.0,5.0,8.0,5.0,0,3.0,8.0,7.0,6.0,7.0,6.0,6.0,3.0
1649,0,0.35,23.0,15.0,15.0,20.0,15.0,15.0,20.0,0,2.0,4.0,7.0,7.0,7.0,3.0,2.0,7.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,4,1,2,3,5,6,5.0,8.0,5.0,8.0,5.0,0,7.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0
1650,0,0.14,23.0,15.0,15.0,20.0,15.0,20.0,15.0,0,2.0,10.0,10.0,10.0,10.0,7.0,9.0,7.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,2,3,1,4,6,5,5.0,8.0,5.0,8.0,5.0,0,6.0,6.0,7.0,5.0,5.0,4.0,4.0,3.0
1651,0,0.08,27.0,25.0,15.0,20.0,20.0,20.0,0.0,0,7.0,10.0,10.0,9.0,9.0,6.0,8.0,5.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,3,1,4,2,6,5,5.0,8.0,5.0,8.0,5.0,0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,3.0
1652,0,0.74,23.0,15.0,21.0,18.0,18.0,10.0,18.0,0,6.0,9.0,7.0,6.0,6.0,8.0,5.0,4.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,2,3,1,4,6,5,5.0,8.0,5.0,8.0,5.0,0,3.0,8.0,5.0,4.0,5.0,7.0,6.0,5.0
1654,0,0.5,29.0,10.0,20.0,20.0,20.0,20.0,10.0,0,6.0,7.0,8.0,7.0,8.0,5.0,6.0,5.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,3,1,2,4,6,5,5.0,8.0,5.0,8.0,5.0,0,7.0,6.0,6.0,3.0,4.0,4.0,4.0,4.0
1655,0,-0.03,29.0,14.0,20.0,18.0,24.0,18.0,6.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,27.0,1.0,5.0,5.0,1.0,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,4,2,1,3,5,6,5.0,8.0,5.0,8.0,5.0,0,5.0,7.0,7.0,5.0,5.0,5.0,4.0,4.0
1656,1,-0.29,22.0,40.0,15.0,10.0,20.0,5.0,10.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,20.0,1.0,1.0,3.0,1.0,8.0,3.0,8.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,3.0,8.0,8.0,9.0,10.0,4.0,6.0,4.0,4.0,5,3,2,1,6,4,9.0,10.0,9.0,9.0,9.0,1,7.0,7.0,7.0,9.0,7.0,8.0,8.0,8.0
1657,0,-0.37,18.0,50.0,10.0,20.0,5.0,5.0,10.0,1,9.0,7.0,7.0,6.0,4.0,5.0,8.0,2.0,20.0,1.0,1.0,3.0,1.0,8.0,3.0,8.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,3.0,8.0,8.0,9.0,10.0,4.0,6.0,4.0,4.0,3,5,2,1,6,4,9.0,10.0,9.0,9.0,9.0,0,4.0,8.0,7.0,4.0,9.0,3.0,4.0,5.0
1658,0,0.26,22.0,40.0,10.0,10.0,10.0,10.0,20.0,1,6.0,7.0,7.0,4.0,4.0,5.0,6.0,6.0,20.0,1.0,1.0,3.0,1.0,8.0,3.0,8.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,3.0,8.0,8.0,9.0,10.0,4.0,6.0,4.0,4.0,4,5,2,1,6,3,9.0,10.0,9.0,9.0,9.0,0,5.0,1.0,6.0,2.0,8.0,1.0,1.0,2.0
1659,1,0.34,21.0,20.0,15.0,20.0,15.0,12.0,18.0,1,9.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,20.0,1.0,1.0,3.0,1.0,8.0,3.0,8.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,3.0,8.0,8.0,9.0,10.0,4.0,6.0,4.0,4.0,3,4,2,1,6,5,9.0,10.0,9.0,9.0,9.0,1,7.0,7.0,8.0,8.0,7.0,8.0,8.0,5.0
1660,1,0.3,22.0,25.0,40.0,15.0,10.0,5.0,5.0,1,7.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,20.0,1.0,1.0,3.0,1.0,8.0,3.0,8.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,3.0,8.0,8.0,9.0,10.0,4.0,6.0,4.0,4.0,3,5,2,1,6,4,9.0,10.0,9.0,9.0,9.0,1,5.0,7.0,9.0,6.0,8.0,7.0,8.0,5.0
1661,1,-0.24,22.0,25.0,25.0,25.0,15.0,5.0,5.0,1,10.0,7.0,9.0,10.0,8.0,10.0,10.0,10.0,20.0,1.0,1.0,3.0,1.0,8.0,3.0,8.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,3.0,8.0,8.0,9.0,10.0,4.0,6.0,4.0,4.0,5,4,2,1,6,3,9.0,10.0,9.0,9.0,9.0,1,10.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0
1662,1,0.44,21.0,40.0,15.0,10.0,20.0,10.0,5.0,1,10.0,9.0,8.0,9.0,9.0,7.0,9.0,8.0,20.0,1.0,1.0,3.0,1.0,8.0,3.0,8.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,3.0,8.0,8.0,9.0,10.0,4.0,6.0,4.0,4.0,4,5,2,1,6,3,9.0,10.0,9.0,9.0,9.0,1,9.0,10.0,8.0,8.0,7.0,9.0,9.0,9.0
1665,0,0.35,19.0,25.0,10.0,20.0,20.0,10.0,15.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,20.0,1.0,1.0,3.0,1.0,8.0,3.0,8.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,3.0,8.0,8.0,9.0,10.0,4.0,6.0,4.0,4.0,5,4,2,1,6,3,9.0,10.0,9.0,9.0,9.0,0,2.0,7.0,6.0,2.0,5.0,1.0,2.0,5.0
1666,0,0.08,22.0,40.0,15.0,10.0,20.0,5.0,10.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,21.0,8.0,1.0,4.0,1.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,20.0,3,4,1,2,5,6,8.0,10.0,10.0,8.0,9.0,1,8.0,10.0,9.0,10.0,5.0,5.0,8.0,1.0
1667,0,-0.22,18.0,50.0,10.0,20.0,5.0,5.0,10.0,0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,21.0,8.0,1.0,4.0,1.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,20.0,4,3,2,1,5,6,8.0,10.0,10.0,8.0,9.0,0,5.0,9.0,6.0,5.0,5.0,2.0,4.0,6.0
1668,0,0.85,22.0,40.0,10.0,10.0,10.0,10.0,20.0,1,7.0,6.0,7.0,5.0,5.0,8.0,8.0,8.0,21.0,8.0,1.0,4.0,1.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,20.0,3,4,2,1,5,6,8.0,10.0,10.0,8.0,9.0,0,5.0,9.0,8.0,1.0,10.0,1.0,1.0,4.0
1669,1,0.76,21.0,20.0,15.0,20.0,15.0,12.0,18.0,1,8.0,8.0,7.0,7.0,7.0,6.0,7.0,5.0,21.0,8.0,1.0,4.0,1.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,20.0,4,3,1,2,5,6,8.0,10.0,10.0,8.0,9.0,1,10.0,9.0,10.0,10.0,10.0,7.0,9.0,2.0
1670,1,0.44,22.0,25.0,40.0,15.0,10.0,5.0,5.0,1,6.0,8.0,9.0,9.0,8.0,6.0,7.0,8.0,21.0,8.0,1.0,4.0,1.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,20.0,3,5,1,2,4,6,8.0,10.0,10.0,8.0,9.0,1,6.0,9.0,8.0,7.0,7.0,6.0,7.0,7.0
1671,0,-0.28,22.0,25.0,25.0,25.0,15.0,5.0,5.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,21.0,8.0,1.0,4.0,1.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,20.0,3,5,2,1,4,6,8.0,10.0,10.0,8.0,9.0,1,9.0,9.0,8.0,10.0,7.0,8.0,9.0,7.0
1672,1,-0.09,21.0,40.0,15.0,10.0,20.0,10.0,5.0,1,7.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,21.0,8.0,1.0,4.0,1.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,20.0,5,4,1,2,3,6,8.0,10.0,10.0,8.0,9.0,1,6.0,10.0,9.0,8.0,7.0,4.0,6.0,8.0
1675,0,0.45,19.0,25.0,10.0,20.0,20.0,10.0,15.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,21.0,8.0,1.0,4.0,1.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,20.0,3,5,1,2,4,6,8.0,10.0,10.0,8.0,9.0,0,4.0,9.0,8.0,3.0,6.0,2.0,3.0,5.0
1686,0,-0.05,22.0,40.0,15.0,10.0,20.0,5.0,10.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,21.0,7.0,1.0,5.0,1.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,12.0,2,5,1,3,4,6,8.0,7.0,8.0,9.0,8.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
1687,0,0.07,18.0,50.0,10.0,20.0,5.0,5.0,10.0,0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,21.0,7.0,1.0,5.0,1.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,12.0,3,5,1,2,4,6,8.0,7.0,8.0,9.0,8.0,0,6.0,10.0,10.0,7.0,6.0,5.0,5.0,8.0
1688,0,0.58,22.0,40.0,10.0,10.0,10.0,10.0,20.0,1,6.0,2.0,4.0,4.0,4.0,6.0,6.0,6.0,21.0,7.0,1.0,5.0,1.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,12.0,3,5,1,2,4,6,8.0,7.0,8.0,9.0,8.0,0,2.0,10.0,10.0,2.0,10.0,2.0,2.0,6.0
1689,1,0.71,21.0,20.0,15.0,20.0,15.0,12.0,18.0,1,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,21.0,7.0,1.0,5.0,1.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,12.0,2,5,1,3,4,6,8.0,7.0,8.0,9.0,8.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
